,x,0
0,,"device_2,[3.4356794, 3.074155, 2.2529438],1685413981465"
0,,"device_2,[9.449914, 4.6471453, -0.06703765],1685413981491"
0,,"device_2,[7.505822, 5.0278234, -0.40940848],1685413981542"
0,,"device_2,[7.821857, 3.3375173, 0.04070143],1685413981593"
0,,"device_2,[9.23683, 3.775656, 1.6160861],1685413981644"
0,,"device_2,[11.580753, 5.121197, 1.5921441],1685413981695"
0,,"device_2,[9.655815, 3.4931402, 0.12689269],1685413981748"
0,,"device_2,[8.552089, 5.221754, 3.4596214],1685413981798"
0,,"device_2,[7.81228, 3.3638535, 0.36870706],1685413981849"
0,,"device_2,[5.865794, 4.1826706, 0.6943185],1685413981900"
0,,"device_2,[2.779668, 4.4077253, 2.6743233],1685413981951"
0,,"device_2,[7.4866686, 5.8226986, 1.6376339],1685413982003"
0,,"device_2,[7.539341, 6.4427967, 2.3798366],1685413982054"
0,,"device_2,[8.176199, 6.564901, 3.8666358],1685413982105"
0,,"device_2,[5.494693, 5.779603, 3.9791632],1685413982188"
0,,"device_2,[6.8761473, 4.1371803, 2.3798366],1685413982207"
0,,"device_2,[6.8665705, 4.31914, 2.9161377],1685413982259"
0,,"device_2,[6.3661823, 4.7907977, 4.510676],1685413982310"
0,,"device_2,[8.3150625, 4.6279917, 4.9416323],1685413982361"
0,,"device_2,[8.051701, 4.939238, 5.0374002],1685413982413"
0,,"device_2,[7.7548194, 5.0397944, 4.1922474],1685413982466"
0,,"device_2,[7.845799, 5.1642933, 3.8786068],1685413982520"
0,,"device_2,[7.9870567, 5.4324436, 4.048595],1685413982574"
0,,"device_2,[6.540959, 4.7500963, 3.265691],1685413982628"
0,,"device_2,[7.216124, 5.2624555, 3.430891],1685413982682"
0,,"device_2,[6.1938, 4.939238, 4.0581717],1685413982745"
0,,"device_2,[9.040505, 5.535394, 4.2281604],1685413982789"
0,,"device_2,[7.2592196, 5.985504, 3.004723],1685413982843"
0,,"device_2,[7.309498, 6.265626, 3.1890767],1685413982899"
0,,"device_2,[6.4858923, 5.3462524, 2.135628],1685413982949"
0,,"device_2,[6.4547677, 5.602432, 4.1922474],1685413983008"
0,,"device_2,[7.831434, 5.5401826, 3.265691],1685413983057"
0,,"device_2,[7.52737, 5.7389016, 2.966416],1685413983111"
0,,"device_2,[7.489063, 5.2241483, 3.3279405],1685413983163"
0,,"device_2,[7.041347, 5.00867, 3.071761],1685413983221"
0,,"device_2,[8.257602, 6.3087215, 3.70383],1685413983271"
0,,"device_2,[8.054094, 6.1243677, 3.8762126],1685413983324"
0,,"device_2,[6.787562, 5.5282116, 3.2824504],1685413983377"
0,,"device_2,[5.805939, 4.805163, 3.1364043],1685413983431"
0,,"device_2,[7.074866, 4.7500963, 2.0231004],1685413983485"
0,,"device_2,[10.730812, 6.540959, 0.46926352],1685413983538"
0,,"device_2,[6.5840545, 5.825093, 0.4213795],1685413983591"
0,,"device_2,[7.156269, 5.451597, 0.8283938],1685413983645"
0,,"device_2,[10.342952, 5.518635, 2.8802247],1685413983700"
0,,"device_2,[6.0238113, 5.485116, 7.2065473],1685413983753"
0,,"device_2,[6.136339, 3.064578, 11.267113],1685413983826"
0,,"device_2,[4.7429137, 2.5737667, 6.033388],1685413983861"
0,,"device_2,[4.687847, 2.9999347, 8.834604],1685413983915"
0,,"device_2,[10.589554, 4.841076, 3.9983168],1685413983969"
0,,"device_2,[1.1300632, 5.566519, 7.28795],1685413984025"
0,,"device_2,[4.656722, 4.1156325, 7.2472486],1685413984076"
0,,"device_2,[5.6239796, 4.7189717, 8.528147],1685413984128"
