,x,0
0,,"device_1,[-0.24420857, -0.0023942017, 9.842564],1686511340135"
0,,"device_1,[-0.24660277, 0.023942016, 9.866506],1686511340191"
0,,"device_1,[-0.24420857, 0.021547815, 9.864111],1686511340245"
0,,"device_1,[-0.24660277, 0.02633622, 9.859323],1686511340301"
0,,"device_1,[-0.23702596, -0.0023942017, 9.847352],1686511340368"
0,,"device_1,[-0.22984336, 0.007182605, 9.854534],1686511340412"
0,,"device_1,[-0.24181437, 0.021547815, 9.844957],1686511340474"
0,,"device_1,[-0.24181437, 0.0047884034, 9.868899],1686511340520"
0,,"device_1,[-0.24181437, 0.0047884034, 9.847352],1686511340594"
0,,"device_1,[-0.22026655, 0.019153614, 9.842564],1686511340676"
0,,"device_1,[-0.23702596, 0.019153614, 9.876082],1686511340685"
0,,"device_1,[-0.21787235, -0.0023942017, 9.840169],1686511340740"
0,,"device_1,[-0.23942018, 0.007182605, 9.835381],1686511340795"
0,,"device_1,[-0.24899697, 0.009576807, 9.866506],1686511340850"
0,,"device_1,[-0.23702596, 0.0023942017, 9.825804],1686511340906"
0,,"device_1,[-0.23223756, 0.011971008, 9.849746],1686511340992"
0,,"device_1,[-0.24420857, 0.011971008, 9.85214],1686511341017"
0,,"device_1,[-0.23702596, -0.009576807, 9.847352],1686511341091"
0,,"device_1,[-0.23463176, 0.02873042, 9.7324295],1686511341125"
0,,"device_1,[0.5386954, 0.36870706, 8.599973],1686511341204"
0,,"device_1,[-0.19153613, -0.05746084, 9.988609],1686511341235"
0,,"device_1,[-0.17717093, -0.047884032, 9.651027],1686511341305"
0,,"device_1,[-0.14604631, 0.05746084, 10.455479],1686511341391"
0,,"device_1,[-1.9393034, -2.9400797, 10.831368],1686511341399"
0,,"device_1,[-3.4165258, 11.798626, 8.990228],1686511341459"
0,,"device_1,[-4.173094, 0.51475334, 10.043676],1686511341511"
0,,"device_1,[0.47165772, 1.5849615, 12.950237],1686511341595"
0,,"device_1,[-1.0199299, 1.5275006, 5.746084],1686511341620"
0,,"device_1,[-1.2641385, 2.147599, 11.60709],1686511341675"
0,,"device_1,[-0.93613285, 2.4013844, 10.0341],1686511341730"
0,,"device_1,[-0.4261679, 3.3925838, 9.43076],1686511341785"
0,,"device_1,[-0.107739076, 3.5362358, 10.208876],1686511341840"
0,,"device_1,[-0.60812724, 3.6367924, 8.037335],1686511341910"
0,,"device_1,[-0.011971008, 3.8522706, 9.107543],1686511341950"
0,,"device_1,[-0.5434838, 3.5362358, 8.815451],1686511342007"
0,,"device_1,[0.581791, 4.024653, 10.802638],1686511342058"
0,,"device_1,[-0.5315128, 2.8682537, 9.399636],1686511342115"
0,,"device_1,[-0.5243302, 3.8738184, 9.176975],1686511342208"
0,,"device_1,[0.05267244, 5.523423, 11.250354],1686511342224"
0,,"device_1,[1.2952632, 4.661511, 15.186421],1686511342280"
0,,"device_1,[1.3383588, 4.2760444, 11.566388],1686511342335"
0,,"device_1,[1.1540052, 3.4644098, 7.7811556],1686511342389"
0,,"device_1,[1.3670892, 2.0853498, 8.372523],1686511342445"
0,,"device_1,[2.669535, 1.1875241, 7.007828],1686511342516"
0,,"device_1,[3.229778, 1.1061212, 6.600814],1686511342555"
0,,"device_1,[3.193865, 1.7525556, 6.7205243],1686511342609"
0,,"device_1,[3.7900212, 0.49799395, 7.97748],1686511342667"
0,,"device_1,[3.9001546, 0.038307227, 12.129025],1686511342752"
0,,"device_1,[3.8498764, 0.8283938, 9.916783],1686511342823"
0,,"device_1,[3.265691, 1.5873557, 8.640674]device_1,[2.789245, 1.2904748, 9.260772],1686511342892"
0,,"device_1,[4.3358994, 0.81402856, 6.993463],1686511342939"
0,,"device_1,[3.7900212, 1.1324574, 8.717288],1686511342992"
0,,"device_1,[4.414908, 1.1851299, 8.937555],1686511343091"
0,,"device_1,[4.012682, 2.2744915, 8.485051],1686511343103"
0,,"device_1,[4.5920787, 0.016759412, 10.263943],1686511343187"
