,x,0
0,,"device_1,[0.14844051, 0.6344634, 9.895236],1685413984235"
0,,"device_1,[1.1444284, 3.052607, 9.593566],1685413984277"
0,,"device_1,[0.6919243, 1.7860745, 9.481039],1685413984332"
0,,"device_1,[1.8483237, -3.8714242, 9.516952],1685413984448"
0,,"device_1,[0.33279404, -2.0207062, 10.0508585],1685413984455"
0,,"device_1,[0.48602295, -0.32561144, 9.466674],1685413984538"
0,,"device_1,[0.272939, 0.6727707, 10.010158],1685413984550"
0,,"device_1,[0.24660277, 0.5554548, 9.85214],1685413984649"
0,,"device_1,[0.37828386, -0.3184288, 9.809045],1685413984660"
0,,"device_1,[0.25378537, -0.7206547, 9.80665],1685413984713"
0,,"device_1,[0.29688102, -0.4405331, 9.813833],1685413984769"
0,,"device_1,[0.21787235, -0.6584055, 9.840169],1685413984823"
0,,"device_1,[0.2633622, -0.6631939, 9.770737],1685413984878"
0,,"device_1,[0.9600749, 0.58657944, 10.228029],1685413984935"
0,,"device_1,[-0.7206547, 0.29927522, 9.753978],1685413984989"
0,,"device_1,[-0.29448682, 1.2042835, 9.734824],1685413985042"
0,,"device_1,[-0.78769237, -0.62009823, 10.168175],1685413985096"
0,,"device_1,[2.4708161, -2.5115175, 8.336611],1685413985151"
0,,"device_1,[-0.110133275, -0.6560113, 9.68694],1685413985207"
0,,"device_1,[0.05267244, -0.16280572, 9.773131],1685413985262"
0,,"device_1,[0.36391866, -0.0023942017, 9.842564],1685413985315"
0,,"device_1,[0.110133275, 0.7278373, 9.868899],1685413985370"
0,,"device_1,[0.21308395, -0.023942016, 9.842564],1685413985466"
0,,"device_1,[0.18435353, -0.37588966, 9.82341],1685413985480"
0,,"device_1,[0.14844051, -0.6775591, 9.785102],1685413985535"
0,,"device_1,[0.1604115, -0.50757074, 9.828198],1685413985590"
0,,"device_1,[0.1604115, -0.28491, 9.818622],1685413985644"
0,,"device_1,[0.15322891, -0.19871874, 9.832987],1685413985699"
0,,"device_1,[0.21308395, -0.35194764, 9.82341],1685413985756"
0,,"device_1,[0.19153613, -0.20829555, 9.835381],1685413985806"
0,,"device_1,[0.22266077, -0.17956513, 9.811439],1685413985859"
0,,"device_1,[0.21787235, -0.40222588, 9.837775],1685413985929"
0,,"device_1,[0.36870706, -0.48841715, 9.734824],1685413985969"
0,,"device_1,[0.19393034, -0.055066638, 9.825804],1685413986030"
0,,"device_1,[0.23942018, -0.32321724, 9.797073],1685413986079"
0,,"device_1,[0.20829555, -0.4429273, 9.828198],1685413986134"
0,,"device_1,[0.22744916, -0.12928689, 9.818622],1685413986231"
0,,"device_1,[0.24181437, -0.21068975, 9.818622],1685413986285"
0,,"device_1,[0.25617957, -0.11252748, 9.813833],1685413986333"
0,,"device_1,[0.25378537, -0.6751649, 9.8042555],1685413986353"
0,,"device_1,[0.23942018, -0.35434186, 9.799467],1685413986408"
0,,"device_1,[0.22984336, 0.25857377, 9.835381],1685413986463"
0,,"device_1,[0.21787235, -0.25617957, 9.813833],1685413986535"
0,,"device_1,[0.24181437, -0.7445967, 9.787497],1685413986586"
